edge_ratio,inf_prob,act_rate,rec_rate,ds_rate,di_rate,dr_rate,time,s_num,i_num,r_num,num
0.001,0.3,2,0.05,0.025,0.23,0.025,7,417,4,1,422
0.001,0.3,2,0.05,0.025,0.23,0.025,7,411,5,1,417
0.001,0.3,2,0.05,0.025,0.23,0.025,7,412,0,1,413
0.001,0.3,2,0.05,0.025,0.23,0.025,7,413,4,0,417
0.001,0.3,2,0.05,0.025,0.23,0.025,7,451,0,0,451
0.001,0.3,2,0.05,0.025,0.23,0.025,7,423,4,2,429
0.001,0.3,2,0.05,0.025,0.23,0.025,7,432,0,1,433
0.001,0.3,2,0.05,0.05,0.03,0.05,7,367,7,0,374
0.001,0.3,2,0.05,0.05,0.03,0.05,7,359,24,0,383
0.001,0.3,2,0.05,0.05,0.03,0.05,7,361,2,0,363
0.001,0.3,2,0.05,0.05,0.03,0.05,7,346,11,2,359
0.001,0.3,2,0.05,0.05,0.03,0.05,7,371,0,2,373
0.001,0.3,2,0.05,0.05,0.03,0.05,7,367,1,1,369
0.001,0.3,2,0.05,0.05,0.03,0.05,7,368,0,0,368
0.001,0.3,2,0.05,0.05,0.03,0.05,7,371,10,2,383
0.001,0.3,2,0.05,0.05,0.03,0.05,7,345,17,0,362
0.001,0.3,2,0.05,0.05,0.03,0.05,7,363,10,1,374
0.001,0.3,2,0.05,0.05,0.13,0.05,7,364,1,0,365
0.001,0.3,2,0.05,0.05,0.13,0.05,7,377,0,0,377
0.001,0.3,2,0.05,0.05,0.13,0.05,7,366,3,0,369
0.001,0.3,2,0.05,0.05,0.13,0.05,7,353,4,0,357
0.001,0.3,2,0.05,0.05,0.13,0.05,7,374,4,0,378
0.001,0.3,2,0.05,0.05,0.13,0.05,7,361,0,0,361
0.001,0.3,2,0.05,0.05,0.13,0.05,7,368,0,0,368
0.001,0.3,2,0.05,0.05,0.13,0.05,7,365,1,0,366
0.001,0.3,2,0.05,0.05,0.13,0.05,7,382,0,0,382
0.001,0.3,2,0.05,0.05,0.13,0.05,7,373,0,1,374
0.001,0.3,2,0.05,0.05,0.23,0.05,7,357,14,0,371
0.001,0.3,2,0.05,0.05,0.23,0.05,7,374,0,0,374
0.001,0.3,2,0.05,0.05,0.23,0.05,7,345,3,0,348
0.001,0.3,2,0.05,0.05,0.23,0.05,7,362,0,0,362
0.001,0.3,2,0.05,0.05,0.23,0.05,7,367,0,0,367
0.001,0.3,2,0.05,0.05,0.23,0.05,7,382,0,0,382
0.001,0.3,2,0.05,0.05,0.23,0.05,7,365,0,0,365
0.001,0.3,2,0.05,0.05,0.23,0.05,7,348,0,0,348
0.001,0.3,2,0.05,0.05,0.23,0.05,7,357,0,0,357
0.001,0.3,2,0.05,0.05,0.23,0.05,7,350,0,0,350
0.001,0.3,2,0.1,0,0.03,0,7,493,7,0,500
0.001,0.3,2,0.1,0,0.03,0,7,497,3,0,500
0.001,0.3,2,0.1,0,0.03,0,7,498,0,1,499
0.001,0.3,2,0.1,0,0.03,0,7,495,5,0,500
0.001,0.3,2,0.1,0,0.03,0,7,492,8,0,500
0.001,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.03,0,7,491,8,0,499
0.001,0.3,2,0.1,0,0.03,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.03,0,7,485,10,3,498
0.001,0.3,2,0.1,0,0.03,0,7,498,0,2,500
0.001,0.3,2,0.1,0,0.13,0,7,497,1,2,500
0.001,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.13,0,7,491,6,1,498
0.001,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.13,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.13,0,7,498,1,1,500
0.001,0.3,2,0.1,0,0.13,0,7,495,3,1,499
0.001,0.3,2,0.1,0,0.13,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.13,0,7,492,6,0,498
0.001,0.3,2,0.1,0,0.13,0,7,498,0,0,498
0.001,0.3,2,0.1,0,0.23,0,7,498,0,2,500
0.001,0.3,2,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.23,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.23,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.23,0,7,494,2,1,497
0.001,0.3,2,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,2,0.1,0,0.23,0,7,497,0,1,498
0.001,0.3,2,0.1,0,0.23,0,7,499,0,1,500
0.001,0.3,2,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,2,0.1,0.025,0.03,0.025,7,439,0,1,440
0.001,0.3,2,0.1,0.025,0.03,0.025,7,438,0,1,439
0.001,0.3,2,0.1,0.025,0.03,0.025,7,414,6,4,424
0.001,0.3,2,0.1,0.025,0.03,0.025,7,421,2,3,426
0.001,0.3,2,0.1,0.025,0.03,0.025,7,422,9,0,431
0.001,0.3,2,0.1,0.025,0.03,0.025,7,419,18,0,437
0.001,0.3,2,0.1,0.025,0.03,0.025,7,423,0,0,423
0.001,0.3,2,0.1,0.025,0.03,0.025,7,423,5,0,428
0.001,0.3,2,0.1,0.025,0.03,0.025,7,417,1,1,419
0.001,0.3,2,0.1,0.025,0.03,0.025,7,415,4,2,421
0.001,0.3,2,0.1,0.025,0.13,0.025,7,418,10,0,428
0.001,0.3,2,0.1,0.025,0.13,0.025,7,425,0,0,425
0.001,0.3,2,0.1,0.025,0.13,0.025,7,426,3,2,431
0.001,0.3,2,0.1,0.025,0.13,0.025,7,421,0,1,422
0.001,0.3,2,0.1,0.025,0.13,0.025,7,415,6,2,423
0.001,0.3,2,0.1,0.025,0.13,0.025,7,424,2,0,426
0.001,0.3,2,0.1,0.025,0.13,0.025,7,420,0,1,421
0.001,0.3,2,0.1,0.025,0.13,0.025,7,427,0,1,428
0.001,0.3,2,0.1,0.025,0.13,0.025,7,414,0,1,415
0.001,0.3,2,0.1,0.025,0.13,0.025,7,432,0,0,432
0.001,0.3,2,0.1,0.025,0.23,0.025,7,425,13,1,439
0.001,0.3,2,0.1,0.025,0.23,0.025,7,437,0,0,437
0.001,0.3,2,0.1,0.025,0.23,0.025,7,422,0,1,423
0.001,0.3,2,0.1,0.025,0.23,0.025,7,420,0,1,421
0.001,0.3,2,0.1,0.025,0.23,0.025,7,437,0,1,438
0.001,0.3,2,0.1,0.025,0.23,0.025,7,426,0,0,426
0.001,0.3,2,0.1,0.025,0.23,0.025,7,437,0,0,437
0.001,0.3,2,0.1,0.025,0.23,0.025,7,433,0,0,433
0.001,0.3,2,0.1,0.025,0.23,0.025,7,425,6,0,431
0.001,0.3,2,0.1,0.025,0.23,0.025,7,429,0,0,429
0.001,0.3,2,0.1,0.05,0.03,0.05,7,354,5,2,361
0.001,0.3,2,0.1,0.05,0.03,0.05,7,347,8,3,358
0.001,0.3,2,0.1,0.05,0.03,0.05,7,359,0,2,361
0.001,0.3,2,0.1,0.05,0.03,0.05,7,373,5,0,378
0.001,0.3,2,0.1,0.05,0.03,0.05,7,361,1,2,364
0.001,0.3,2,0.1,0.05,0.03,0.05,7,346,0,1,347
0.001,0.3,2,0.1,0.05,0.03,0.05,7,353,5,0,358
0.001,0.3,2,0.1,0.05,0.03,0.05,7,370,0,2,372
0.001,0.3,2,0.1,0.05,0.03,0.05,7,373,10,5,388
0.001,0.3,2,0.1,0.05,0.03,0.05,7,350,21,2,373
0.001,0.3,2,0.1,0.05,0.13,0.05,7,346,0,1,347
0.001,0.3,2,0.1,0.05,0.13,0.05,7,335,14,0,349
0.001,0.3,2,0.1,0.05,0.13,0.05,7,375,0,0,375
0.001,0.3,2,0.1,0.05,0.13,0.05,7,349,0,2,351
0.001,0.3,2,0.1,0.05,0.13,0.05,7,363,8,3,374
0.001,0.3,2,0.1,0.05,0.13,0.05,7,383,8,0,391
0.001,0.3,2,0.1,0.05,0.13,0.05,7,335,7,0,342
0.001,0.3,2,0.1,0.05,0.13,0.05,7,351,8,3,362
0.001,0.3,2,0.1,0.05,0.13,0.05,7,362,0,0,362
0.001,0.3,2,0.1,0.05,0.13,0.05,7,359,5,2,366
0.001,0.3,2,0.1,0.05,0.23,0.05,7,362,2,0,364
0.001,0.3,2,0.1,0.05,0.23,0.05,7,374,0,0,374
0.001,0.3,2,0.1,0.05,0.23,0.05,7,376,2,0,378
0.001,0.3,2,0.1,0.05,0.23,0.05,7,372,0,0,372
0.001,0.3,2,0.1,0.05,0.23,0.05,7,372,1,2,375
0.001,0.3,2,0.1,0.05,0.23,0.05,7,347,3,1,351
0.001,0.3,2,0.1,0.05,0.23,0.05,7,373,0,0,373
0.001,0.3,2,0.1,0.05,0.23,0.05,7,358,0,1,359
0.001,0.3,2,0.1,0.05,0.23,0.05,7,371,0,0,371
0.001,0.3,2,0.1,0.05,0.23,0.05,7,381,3,0,384
0.001,0.3,3,0,0,0.03,0,7,479,20,0,499
0.001,0.3,3,0,0,0.03,0,7,489,11,0,500
0.001,0.3,3,0,0,0.03,0,7,478,22,0,500
0.001,0.3,3,0,0,0.03,0,7,461,36,0,497
0.001,0.3,3,0,0,0.03,0,7,488,11,0,499
0.001,0.3,3,0,0,0.03,0,7,471,27,0,498
0.001,0.3,3,0,0,0.03,0,7,497,3,0,500
0.001,0.3,3,0,0,0.03,0,7,480,18,0,498
0.001,0.3,3,0,0,0.03,0,7,473,26,0,499
0.001,0.3,3,0,0,0.03,0,7,485,15,0,500
0.001,0.3,3,0,0,0.13,0,7,497,2,0,499
0.001,0.3,3,0,0,0.13,0,7,485,9,0,494
0.001,0.3,3,0,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0,0,0.13,0,7,489,9,0,498
0.001,0.3,3,0,0,0.13,0,7,490,8,0,498
0.001,0.3,3,0,0,0.13,0,7,453,37,0,490
0.001,0.3,3,0,0,0.13,0,7,487,8,0,495
0.001,0.3,3,0,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0,0,0.13,0,7,492,7,0,499
0.001,0.3,3,0,0,0.13,0,7,480,13,0,493
0.001,0.3,3,0,0,0.23,0,7,498,0,0,498
0.001,0.3,3,0,0,0.23,0,7,483,12,0,495
0.001,0.3,3,0,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0,0,0.23,0,7,495,4,0,499
0.001,0.3,3,0,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0,0,0.23,0,7,497,1,0,498
0.001,0.3,3,0,0,0.23,0,7,497,0,0,497
0.001,0.3,3,0,0.025,0.03,0.025,7,404,22,0,426
0.001,0.3,3,0,0.025,0.03,0.025,7,409,12,0,421
0.001,0.3,3,0,0.025,0.03,0.025,7,410,23,0,433
0.001,0.3,3,0,0.025,0.03,0.025,7,412,12,0,424
0.001,0.3,3,0,0.025,0.03,0.025,7,399,25,0,424
0.001,0.3,3,0,0.025,0.03,0.025,7,430,5,0,435
0.001,0.3,3,0,0.025,0.03,0.025,7,434,10,0,444
0.001,0.3,3,0,0.025,0.03,0.025,7,425,5,0,430
0.001,0.3,3,0,0.025,0.03,0.025,7,422,4,0,426
0.001,0.3,3,0,0.025,0.03,0.025,7,417,8,0,425
0.001,0.3,3,0,0.025,0.13,0.025,7,426,0,0,426
0.001,0.3,3,0,0.025,0.13,0.025,7,417,4,0,421
0.001,0.3,3,0,0.025,0.13,0.025,7,428,0,0,428
0.001,0.3,3,0,0.025,0.13,0.025,7,389,28,0,417
0.001,0.3,3,0,0.025,0.13,0.025,7,409,16,0,425
0.001,0.3,3,0,0.025,0.13,0.025,7,416,1,0,417
0.001,0.3,3,0,0.025,0.13,0.025,7,399,26,0,425
0.001,0.3,3,0,0.025,0.13,0.025,7,411,0,0,411
0.001,0.3,3,0,0.025,0.13,0.025,7,416,21,0,437
0.001,0.3,3,0,0.025,0.13,0.025,7,415,8,0,423
0.001,0.3,3,0,0.025,0.23,0.025,7,399,6,0,405
0.001,0.3,3,0,0.025,0.23,0.025,7,431,0,0,431
0.001,0.3,3,0,0.025,0.23,0.025,7,393,28,0,421
0.001,0.3,3,0,0.025,0.23,0.025,7,427,0,0,427
0.001,0.3,3,0,0.025,0.23,0.025,7,425,5,0,430
0.001,0.3,3,0,0.025,0.23,0.025,7,416,10,0,426
0.001,0.3,3,0,0.025,0.23,0.025,7,427,3,0,430
0.001,0.3,3,0,0.025,0.23,0.025,7,417,0,0,417
0.001,0.3,3,0,0.025,0.23,0.025,7,425,8,0,433
0.001,0.3,3,0,0.025,0.23,0.025,7,418,1,0,419
0.001,0.3,3,0,0.05,0.03,0.05,7,366,18,0,384
0.001,0.3,3,0,0.05,0.03,0.05,7,384,6,0,390
0.001,0.3,3,0,0.05,0.03,0.05,7,343,17,0,360
0.001,0.3,3,0,0.05,0.03,0.05,7,358,21,0,379
0.001,0.3,3,0,0.05,0.03,0.05,7,355,24,0,379
0.001,0.3,3,0,0.05,0.03,0.05,7,327,20,0,347
0.001,0.3,3,0,0.05,0.03,0.05,7,358,7,0,365
0.001,0.3,3,0,0.05,0.03,0.05,7,337,33,0,370
0.001,0.3,3,0,0.05,0.03,0.05,7,339,8,0,347
0.001,0.3,3,0,0.05,0.03,0.05,7,356,12,0,368
0.001,0.3,3,0,0.05,0.13,0.05,7,352,8,0,360
0.001,0.3,3,0,0.05,0.13,0.05,7,355,0,0,355
0.001,0.3,3,0,0.05,0.13,0.05,7,359,3,0,362
0.001,0.3,3,0,0.05,0.13,0.05,7,360,9,0,369
0.001,0.3,3,0,0.05,0.13,0.05,7,366,17,0,383
0.001,0.3,3,0,0.05,0.13,0.05,7,339,39,0,378
0.001,0.3,3,0,0.05,0.13,0.05,7,366,0,0,366
0.001,0.3,3,0,0.05,0.13,0.05,7,360,16,0,376
0.001,0.3,3,0,0.05,0.13,0.05,7,329,36,0,365
0.001,0.3,3,0,0.05,0.13,0.05,7,357,8,0,365
0.001,0.3,3,0,0.05,0.23,0.05,7,375,2,0,377
0.001,0.3,3,0,0.05,0.23,0.05,7,358,0,0,358
0.001,0.3,3,0,0.05,0.23,0.05,7,368,0,0,368
0.001,0.3,3,0,0.05,0.23,0.05,7,357,3,0,360
0.001,0.3,3,0,0.05,0.23,0.05,7,370,2,0,372
0.001,0.3,3,0,0.05,0.23,0.05,7,374,3,0,377
0.001,0.3,3,0,0.05,0.23,0.05,7,355,0,0,355
0.001,0.3,3,0,0.05,0.23,0.05,7,360,0,0,360
0.001,0.3,3,0,0.05,0.23,0.05,7,360,0,0,360
0.001,0.3,3,0,0.05,0.23,0.05,7,370,0,0,370
0.001,0.3,3,0.05,0,0.03,0,7,485,14,1,500
0.001,0.3,3,0.05,0,0.03,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.03,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.03,0,7,473,25,1,499
0.001,0.3,3,0.05,0,0.03,0,7,473,24,3,500
0.001,0.3,3,0.05,0,0.03,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.03,0,7,495,5,0,500
0.001,0.3,3,0.05,0,0.03,0,7,493,2,4,499
0.001,0.3,3,0.05,0,0.03,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.03,0,7,482,16,2,500
0.001,0.3,3,0.05,0,0.13,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.13,0,7,484,11,1,496
0.001,0.3,3,0.05,0,0.13,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.13,0,7,493,5,1,499
0.001,0.3,3,0.05,0,0.13,0,7,484,16,0,500
0.001,0.3,3,0.05,0,0.13,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.23,0,7,497,1,0,498
0.001,0.3,3,0.05,0,0.23,0,7,497,1,0,498
0.001,0.3,3,0.05,0,0.23,0,7,487,11,1,499
0.001,0.3,3,0.05,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.05,0,0.23,0,7,476,14,1,491
0.001,0.3,3,0.05,0,0.23,0,7,498,0,0,498
0.001,0.3,3,0.05,0,0.23,0,7,499,0,1,500
0.001,0.3,3,0.05,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.05,0.025,0.03,0.025,7,402,19,0,421
0.001,0.3,3,0.05,0.025,0.03,0.025,7,412,9,2,423
0.001,0.3,3,0.05,0.025,0.03,0.025,7,416,15,0,431
0.001,0.3,3,0.05,0.025,0.03,0.025,7,444,3,2,449
0.001,0.3,3,0.05,0.025,0.03,0.025,7,418,16,1,435
0.001,0.3,3,0.05,0.025,0.03,0.025,7,430,10,1,441
0.001,0.3,3,0.05,0.025,0.03,0.025,7,405,14,2,421
0.001,0.3,3,0.05,0.025,0.03,0.025,7,419,8,2,429
0.001,0.3,3,0.05,0.025,0.03,0.025,7,404,18,5,427
0.001,0.3,3,0.05,0.025,0.03,0.025,7,417,16,0,433
0.001,0.3,3,0.05,0.025,0.13,0.025,7,414,22,0,436
0.001,0.3,3,0.05,0.025,0.13,0.025,7,409,11,0,420
0.001,0.3,3,0.05,0.025,0.13,0.025,7,418,6,0,424
0.001,0.3,3,0.05,0.025,0.13,0.025,7,422,0,1,423
0.001,0.3,3,0.05,0.025,0.13,0.025,7,433,0,0,433
0.001,0.3,3,0.05,0.025,0.13,0.025,7,421,15,0,436
0.001,0.3,3,0.05,0.025,0.13,0.025,7,402,11,1,414
0.001,0.3,3,0.05,0.025,0.13,0.025,7,441,0,0,441
0.001,0.3,3,0.05,0.025,0.13,0.025,7,423,1,0,424
0.001,0.3,3,0.05,0.025,0.13,0.025,7,415,16,0,431
0.001,0.3,3,0.05,0.025,0.23,0.025,7,419,0,0,419
0.001,0.3,3,0.05,0.025,0.23,0.025,7,428,0,0,428
0.001,0.3,3,0.05,0.025,0.23,0.025,7,429,0,0,429
0.001,0.3,3,0.05,0.025,0.23,0.025,7,411,8,0,419
0.001,0.3,3,0.05,0.025,0.23,0.025,7,412,2,2,416
0.001,0.3,3,0.05,0.025,0.23,0.025,7,398,13,4,415
0.001,0.3,3,0.05,0.025,0.23,0.025,7,426,7,0,433
0.001,0.3,3,0.05,0.025,0.23,0.025,7,436,3,0,439
0.001,0.3,3,0.05,0.025,0.23,0.025,7,423,0,0,423
0.001,0.3,3,0.05,0.025,0.23,0.025,7,411,8,0,419
0.001,0.3,3,0.05,0.05,0.03,0.05,7,365,7,0,372
0.001,0.3,3,0.05,0.05,0.03,0.05,7,353,14,0,367
0.001,0.3,3,0.05,0.05,0.03,0.05,7,365,11,0,376
0.001,0.3,3,0.05,0.05,0.03,0.05,7,326,12,0,338
0.001,0.3,3,0.05,0.05,0.03,0.05,7,356,12,1,369
0.001,0.3,3,0.05,0.05,0.03,0.05,7,305,47,4,356
0.001,0.3,3,0.05,0.05,0.03,0.05,7,362,24,2,388
0.001,0.3,3,0.05,0.05,0.03,0.05,7,383,2,0,385
0.001,0.3,3,0.05,0.05,0.03,0.05,7,385,6,1,392
0.001,0.3,3,0.05,0.05,0.03,0.05,7,351,0,0,351
0.001,0.3,3,0.05,0.05,0.13,0.05,7,338,21,1,360
0.001,0.3,3,0.05,0.05,0.13,0.05,7,366,6,1,373
0.001,0.3,3,0.05,0.05,0.13,0.05,7,341,17,1,359
0.001,0.3,3,0.05,0.05,0.13,0.05,7,330,12,0,342
0.001,0.3,3,0.05,0.05,0.13,0.05,7,356,0,0,356
0.001,0.3,3,0.05,0.05,0.13,0.05,7,360,0,0,360
0.001,0.3,3,0.05,0.05,0.13,0.05,7,377,1,1,379
0.001,0.3,3,0.05,0.05,0.13,0.05,7,369,0,0,369
0.001,0.3,3,0.05,0.05,0.13,0.05,7,381,0,0,381
0.001,0.3,3,0.05,0.05,0.13,0.05,7,349,0,0,349
0.001,0.3,3,0.05,0.05,0.23,0.05,7,372,0,1,373
0.001,0.3,3,0.05,0.05,0.23,0.05,7,370,0,0,370
0.001,0.3,3,0.05,0.05,0.23,0.05,7,370,2,0,372
0.001,0.3,3,0.05,0.05,0.23,0.05,7,367,0,0,367
0.001,0.3,3,0.05,0.05,0.23,0.05,7,361,0,0,361
0.001,0.3,3,0.05,0.05,0.23,0.05,7,356,3,0,359
0.001,0.3,3,0.05,0.05,0.23,0.05,7,386,0,0,386
0.001,0.3,3,0.05,0.05,0.23,0.05,7,371,0,0,371
0.001,0.3,3,0.05,0.05,0.23,0.05,7,351,1,2,354
0.001,0.3,3,0.05,0.05,0.23,0.05,7,361,0,0,361
0.001,0.3,3,0.1,0,0.03,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.03,0,7,482,14,4,500
0.001,0.3,3,0.1,0,0.03,0,7,464,31,4,499
0.001,0.3,3,0.1,0,0.03,0,7,497,2,1,500
0.001,0.3,3,0.1,0,0.03,0,7,490,6,1,497
0.001,0.3,3,0.1,0,0.03,0,7,495,4,0,499
0.001,0.3,3,0.1,0,0.03,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.03,0,7,480,18,2,500
0.001,0.3,3,0.1,0,0.03,0,7,489,8,2,499
0.001,0.3,3,0.1,0,0.03,0,7,499,0,1,500
0.001,0.3,3,0.1,0,0.13,0,7,498,2,0,500
0.001,0.3,3,0.1,0,0.13,0,7,494,1,3,498
0.001,0.3,3,0.1,0,0.13,0,7,490,6,2,498
0.001,0.3,3,0.1,0,0.13,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.13,0,7,486,7,4,497
0.001,0.3,3,0.1,0,0.13,0,7,496,0,0,496
0.001,0.3,3,0.1,0,0.13,0,7,499,0,1,500
0.001,0.3,3,0.1,0,0.13,0,7,494,2,3,499
0.001,0.3,3,0.1,0,0.13,0,7,499,0,1,500
0.001,0.3,3,0.1,0,0.13,0,7,490,5,1,496
0.001,0.3,3,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.23,0,7,481,7,4,492
0.001,0.3,3,0.1,0,0.23,0,7,473,14,3,490
0.001,0.3,3,0.1,0,0.23,0,7,498,0,1,499
0.001,0.3,3,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.23,0,7,490,7,1,498
0.001,0.3,3,0.1,0,0.23,0,7,496,1,1,498
0.001,0.3,3,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.23,0,7,499,0,0,499
0.001,0.3,3,0.1,0,0.23,0,7,490,9,1,500
0.001,0.3,3,0.1,0.025,0.03,0.025,7,441,0,0,441
0.001,0.3,3,0.1,0.025,0.03,0.025,7,430,0,0,430
0.001,0.3,3,0.1,0.025,0.03,0.025,7,442,0,1,443
0.001,0.3,3,0.1,0.025,0.03,0.025,7,415,10,4,429
0.001,0.3,3,0.1,0.025,0.03,0.025,7,428,0,0,428
0.001,0.3,3,0.1,0.025,0.03,0.025,7,432,9,1,442
0.001,0.3,3,0.1,0.025,0.03,0.025,7,416,6,1,423
0.001,0.3,3,0.1,0.025,0.03,0.025,7,442,0,2,444
0.001,0.3,3,0.1,0.025,0.03,0.025,7,425,4,0,429
0.001,0.3,3,0.1,0.025,0.03,0.025,7,423,6,0,429
0.001,0.3,3,0.1,0.025,0.13,0.025,7,445,0,2,447
0.001,0.3,3,0.1,0.025,0.13,0.025,7,446,0,1,447
0.001,0.3,3,0.1,0.025,0.13,0.025,7,435,0,0,435
0.001,0.3,3,0.1,0.025,0.13,0.025,7,429,0,0,429
0.001,0.3,3,0.1,0.025,0.13,0.025,7,426,1,0,427
0.001,0.3,3,0.1,0.025,0.13,0.025,7,428,2,0,430
0.001,0.3,3,0.1,0.025,0.13,0.025,7,436,0,0,436
0.001,0.3,3,0.1,0.025,0.13,0.025,7,437,0,0,437
0.001,0.3,3,0.1,0.025,0.13,0.025,7,432,0,0,432
0.001,0.3,3,0.1,0.025,0.13,0.025,7,445,0,0,445
0.001,0.3,3,0.1,0.025,0.23,0.025,7,419,1,1,421
0.001,0.3,3,0.1,0.025,0.23,0.025,7,425,0,0,425
0.001,0.3,3,0.1,0.025,0.23,0.025,7,418,0,0,418
0.001,0.3,3,0.1,0.025,0.23,0.025,7,424,2,0,426
0.001,0.3,3,0.1,0.025,0.23,0.025,7,432,2,0,434
0.001,0.3,3,0.1,0.025,0.23,0.025,7,417,0,0,417
0.001,0.3,3,0.1,0.025,0.23,0.025,7,425,0,0,425
0.001,0.3,3,0.1,0.025,0.23,0.025,7,426,1,1,428
0.001,0.3,3,0.1,0.025,0.23,0.025,7,423,7,1,431
0.001,0.3,3,0.1,0.025,0.23,0.025,7,423,0,0,423
0.001,0.3,3,0.1,0.05,0.03,0.05,7,343,2,0,345
0.001,0.3,3,0.1,0.05,0.03,0.05,7,345,6,2,353
0.001,0.3,3,0.1,0.05,0.03,0.05,7,354,2,0,356
0.001,0.3,3,0.1,0.05,0.03,0.05,7,371,1,0,372
0.001,0.3,3,0.1,0.05,0.03,0.05,7,377,4,1,382
0.001,0.3,3,0.1,0.05,0.03,0.05,7,370,4,0,374
0.001,0.3,3,0.1,0.05,0.03,0.05,7,336,17,3,356
0.001,0.3,3,0.1,0.05,0.03,0.05,7,353,6,0,359
0.001,0.3,3,0.1,0.05,0.03,0.05,7,356,7,3,366
0.001,0.3,3,0.1,0.05,0.03,0.05,7,332,23,3,358
0.001,0.3,3,0.1,0.05,0.13,0.05,7,330,45,3,378
0.001,0.3,3,0.1,0.05,0.13,0.05,7,358,0,0,358
0.001,0.3,3,0.1,0.05,0.13,0.05,7,365,2,0,367
0.001,0.3,3,0.1,0.05,0.13,0.05,7,361,0,0,361
0.001,0.3,3,0.1,0.05,0.13,0.05,7,353,0,0,353
0.001,0.3,3,0.1,0.05,0.13,0.05,7,379,0,0,379
0.001,0.3,3,0.1,0.05,0.13,0.05,7,362,0,0,362
0.001,0.3,3,0.1,0.05,0.13,0.05,7,352,9,2,363
0.001,0.3,3,0.1,0.05,0.13,0.05,7,349,12,1,362
0.001,0.3,3,0.1,0.05,0.13,0.05,7,365,0,2,367
0.001,0.3,3,0.1,0.05,0.23,0.05,7,364,4,0,368
0.001,0.3,3,0.1,0.05,0.23,0.05,7,371,0,1,372
0.001,0.3,3,0.1,0.05,0.23,0.05,7,362,10,0,372
0.001,0.3,3,0.1,0.05,0.23,0.05,7,370,0,0,370
0.001,0.3,3,0.1,0.05,0.23,0.05,7,358,0,0,358
0.001,0.3,3,0.1,0.05,0.23,0.05,7,366,0,1,367
0.001,0.3,3,0.1,0.05,0.23,0.05,7,340,20,1,361
0.001,0.3,3,0.1,0.05,0.23,0.05,7,368,1,0,369
0.001,0.3,3,0.1,0.05,0.23,0.05,7,349,0,0,349
0.001,0.3,3,0.1,0.05,0.23,0.05,7,341,12,2,355
0.001,0.5,1,0,0,0.03,0,7,485,15,0,500
0.001,0.5,1,0,0,0.03,0,7,489,10,0,499
0.001,0.5,1,0,0,0.03,0,7,484,16,0,500
0.001,0.5,1,0,0,0.03,0,7,498,2,0,500
0.001,0.5,1,0,0,0.03,0,7,496,4,0,500
0.001,0.5,1,0,0,0.03,0,7,482,17,0,499
0.001,0.5,1,0,0,0.03,0,7,498,2,0,500
0.001,0.5,1,0,0,0.03,0,7,477,21,0,498
0.001,0.5,1,0,0,0.03,0,7,488,11,0,499
0.001,0.5,1,0,0,0.03,0,7,486,14,0,500
